iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
USA,North America,United States,2022-01-09,60416850.0,484954.0,729531.429,840827.0,588.0,1739.0,181478.265,1456.69,2191.344,2525.65,1.766,5.224,1.38,23800.0,71.49,137280.0,412.357,0.0,0.0,141776.0,425.862,745713549.0,1628237.0,2239.951,4.891,2572752.0,7.728,0.293,3.4,tests performed,526361263.0,246406337.0,210051635.0,80133865.0,491049.0,1231433.0,158.54,74.22,63.27,24.14,3709.0,327314.0,0.099,50.46,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,984170.3,16.46,20.4,2956.22030019584
USA,North America,United States,2022-01-10,61800645.0,1383795.0,777953.571,842864.0,2037.0,1766.571,185634.866,4156.601,2336.793,2531.769,6.119,5.306,1.34,24487.0,73.553,142248.0,427.28,0.0,0.0,144566.0,434.243,747790873.0,2077324.0,2246.191,6.24,2555083.0,7.675,0.292,3.4,tests performed,527599255.0,246738642.0,210241078.0,80853907.0,1237992.0,1233308.0,158.91,74.32,63.32,24.35,3715.0,325761.0,0.098,50.46,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2022-01-11,62587864.0,787219.0,774397.429,845343.0,2479.0,1790.429,187999.49,2364.624,2326.111,2539.215,7.446,5.378,1.27,25081.0,75.338,145833.0,438.049,0.0,0.0,147341.0,442.578,750425499.0,2634626.0,2254.105,7.914,2519014.0,7.567,0.29,3.4,tests performed,528885664.0,247079790.0,210441910.0,81601719.0,1286409.0,1217745.0,159.3,74.42,63.38,24.58,3668.0,320970.0,0.097,50.46,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2022-01-12,63436406.0,848542.0,800973.286,848147.0,2804.0,1878.857,190548.314,2548.824,2405.939,2547.638,8.423,5.644,1.21,25334.0,76.097,149706.0,449.682,0.0,0.0,149733.0,449.763,753290474.0,2864975.0,2262.711,8.606,2479502.0,7.448,0.286,3.5,tests performed,530172273.0,247422000.0,210641116.0,82350572.0,1286609.0,1197802.0,159.69,74.52,63.44,24.8,3608.0,315302.0,0.095,50.46,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2022-01-13,64297706.0,861300.0,804737.286,850649.0,2502.0,1945.714,193135.46,2587.146,2417.245,2555.153,7.515,5.844,1.17,25558.0,76.77,151017.0,453.62,0.0,0.0,151341.0,454.593,756259330.0,2968856.0,2271.628,8.918,2456625.0,7.379,0.282,3.5,tests performed,531438036.0,247760570.0,210828980.0,83092655.0,1265763.0,1173516.0,160.07,74.62,63.5,25.03,3535.0,310533.0,0.094,50.46,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2022-01-14,65177649.0,879943.0,806202.286,853386.0,2737.0,1994.286,195778.606,2643.146,2421.645,2563.374,8.221,5.99,1.13,25734.0,77.299,152057.0,456.744,0.0,0.0,152950.0,459.426,759037260.0,2777930.0,2279.973,8.344,2445016.0,7.344,0.278,3.6,tests performed,532882365.0,248141211.0,211003155.0,83982879.0,1444329.0,1149286.0,160.5,74.74,63.55,25.3,3462.0,307608.0,0.093,50.46,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2022-01-15,65585935.0,408286.0,807719.857,854357.0,971.0,2016.857,197005.003,1226.397,2426.204,2566.291,2.917,6.058,1.1,25802.0,77.503,149526.0,449.142,0.0,0.0,154002.0,462.586,761068759.0,2031499.0,2286.075,6.102,2426207.0,7.288,0.275,3.6,tests performed,533660034.0,248368145.0,211090181.0,84446261.0,777669.0,1112831.0,160.74,74.81,63.58,25.43,3352.0,300652.0,0.091,50.46,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2022-01-16,66065682.0,479747.0,806976.0,855096.0,739.0,2038.429,198446.052,1441.049,2423.97,2568.511,2.22,6.123,1.06,25867.0,77.698,150021.0,450.628,0.0,0.0,153396.0,460.766,762421283.0,1352524.0,2290.137,4.063,2386819.0,7.169,0.274,3.6,tests performed,534045915.0,248474866.0,211147802.0,84668031.0,385881.0,1097807.0,160.85,74.84,63.6,25.5,3307.0,295504.0,0.089,50.46,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,1001703.4,16.57,27.11,3008.88568356025
USA,North America,United States,2022-01-17,66740630.0,674948.0,705712.143,856115.0,1019.0,1893.0,200473.44,2027.388,2119.796,2571.572,3.061,5.686,1.02,26077.0,78.329,150910.0,453.299,0.0,0.0,151823.0,456.041,764115371.0,1694088.0,2295.226,5.089,2332071.0,7.005,0.273,3.7,tests performed,534861411.0,248692266.0,211287997.0,85125666.0,815496.0,1037451.0,161.1,74.91,63.64,25.64,3125.0,279089.0,0.084,50.46,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2022-01-18,67869970.0,1129340.0,754586.571,858813.0,2698.0,1924.286,203865.716,3392.277,2266.604,2579.676,8.104,5.78,1.05,26372.0,79.215,153236.0,460.286,0.0,0.0,151027.0,453.65,766662114.0,2546743.0,2302.876,7.65,2319516.0,6.967,0.271,3.7,tests performed,535841667.0,248947946.0,211475195.0,85662630.0,980256.0,993715.0,161.39,74.98,63.7,25.8,2993.0,266879.0,0.08,50.46,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2022-01-19,68777958.0,907988.0,763078.857,862255.0,3442.0,2015.429,206593.102,2727.386,2292.113,2590.015,10.339,6.054,1.03,26463.0,79.489,154540.0,464.202,0.0,0.0,149986.0,450.523,769576435.0,2914321.0,2311.63,8.754,2326566.0,6.988,0.267,3.7,tests performed,536801270.0,249202053.0,211660562.0,86182126.0,959603.0,947000.0,161.68,75.06,63.75,25.96,2852.0,254293.0,0.077,56.02,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2022-01-20,69510480.0,732522.0,744682.0,865127.0,2872.0,2068.286,208793.429,2200.327,2236.853,2598.642,8.627,6.213,0.99,26283.0,78.948,152940.0,459.396,0.0,0.0,148726.0,446.739,772331142.0,2754707.0,2319.904,8.275,2295973.0,6.897,0.263,3.8,tests performed,537717706.0,249445642.0,211835397.0,86679126.0,916436.0,897096.0,161.96,75.13,63.8,26.11,2702.0,240725.0,0.073,56.02,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2022-01-21,70351470.0,840990.0,739117.286,868494.0,3367.0,2158.286,211319.569,2526.14,2220.138,2608.755,10.114,6.483,0.96,26023.0,78.167,150246.0,451.304,0.0,0.0,146389.0,439.719,774767923.0,2436781.0,2327.224,7.32,2247238.0,6.75,0.26,3.8,tests performed,538773567.0,249726336.0,211995078.0,87293106.0,1055861.0,841600.0,162.28,75.22,63.85,26.29,2535.0,226446.0,0.068,56.02,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2022-01-22,70653950.0,302480.0,724002.143,869460.0,966.0,2157.571,212228.149,908.58,2174.735,2611.657,2.902,6.481,0.93,25679.0,77.134,145688.0,437.613,0.0,0.0,143621.0,431.404,776490361.0,1722438.0,2332.398,5.174,2203086.0,6.618,0.258,3.9,tests performed,539382389.0,249900571.0,212077207.0,87644311.0,608822.0,817479.0,162.46,75.27,63.88,26.4,2462.0,218918.0,0.066,56.02,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2022-01-23,71019347.0,365397.0,707666.429,870164.0,704.0,2152.571,213325.717,1097.568,2125.667,2613.772,2.115,6.466,0.89,25528.0,76.68,144778.0,434.88,0.0,0.0,141773.0,425.853,777617919.0,1127558.0,2335.785,3.387,2170948.0,6.521,0.256,3.9,tests performed,539709289.0,249993212.0,212140964.0,87814695.0,326900.0,809053.0,162.56,75.3,63.9,26.45,2437.0,216907.0,0.065,56.02,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,1021052.3,16.72,30.64,3067.00531078986
USA,North America,United States,2022-01-24,71941329.0,921982.0,742957.0,872359.0,2195.0,2320.571,216095.138,2769.421,2231.671,2620.365,6.593,6.97,0.85,25562.0,76.782,144759.0,434.823,0.0,0.0,140603.0,422.339,779131543.0,1513624.0,2340.331,4.547,2145167.0,6.444,0.251,4.0,tests performed,540489168.0,250199113.0,212299933.0,88228196.0,779879.0,803965.0,162.79,75.36,63.94,26.57,2422.0,215264.0,0.065,56.02,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2022-01-25,72434463.0,493134.0,652070.429,875541.0,3182.0,2389.714,217576.399,1481.261,1958.669,2629.923,9.558,7.178,0.8,25311.0,76.028,143297.0,430.431,0.0,0.0,139144.0,417.956,781024681.0,1893138.0,2346.018,5.687,2051795.0,6.163,0.243,4.1,tests performed,541275992.0,250405355.0,212473720.0,88633381.0,786824.0,776332.0,163.03,75.42,64.0,26.7,2338.0,208201.0,0.063,56.02,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2022-01-26,73058469.0,624006.0,611501.571,879366.0,3825.0,2444.429,219450.769,1874.37,1836.81,2641.412,11.489,7.342,0.79,25078.0,75.329,141699.0,425.631,0.0,0.0,136242.0,409.24,783070413.0,2045732.0,2352.163,6.145,1927711.0,5.79,0.235,4.3,tests performed,542049706.0,250607862.0,212650806.0,89026095.0,773714.0,749777.0,163.26,75.48,64.05,26.81,2258.0,200830.0,0.06,56.02,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2022-01-27,73564734.0,506265.0,579179.143,881911.0,2545.0,2397.714,220971.472,1520.703,1739.72,2649.057,7.645,7.202,0.77,24470.0,73.502,137501.0,413.021,0.0,0.0,132847.0,399.042,785079489.0,2009076.0,2358.197,6.035,1821192.0,5.47,0.226,4.4,tests performed,542822237.0,250808556.0,212824010.0,89422206.0,772531.0,729219.0,163.5,75.54,64.1,26.93,2196.0,194702.0,0.059,56.02,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2022-01-28,74178769.0,614035.0,546757.0,886008.0,4097.0,2502.0,222815.891,1844.419,1642.332,2661.363,12.306,7.515,0.75,24021.0,72.154,133317.0,400.453,0.0,0.0,129605.0,389.303,786944637.0,1865148.0,2363.8,5.602,1739531.0,5.225,0.217,4.6,tests performed,543756453.0,251040318.0,213031534.0,89913073.0,934216.0,711841.0,163.78,75.61,64.16,27.08,2144.0,187712.0,0.057,56.02,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2022-01-29,74357386.0,178617.0,529062.286,887169.0,1161.0,2529.857,223352.416,536.524,1589.181,2664.851,3.487,7.599,0.73,23432.0,70.384,127040.0,381.599,0.0,0.0,126714.0,380.62,788165467.0,1220830.0,2367.467,3.667,1667872.0,5.01,0.21,4.8,tests performed,544218718.0,251163162.0,213142403.0,90139851.0,462265.0,690904.0,163.92,75.65,64.2,27.15,2081.0,180370.0,0.054,56.02,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2022-01-30,74555319.0,197933.0,505138.857,887634.0,465.0,2495.714,223946.961,594.545,1517.32,2666.248,1.397,7.497,0.69,23196.0,69.675,125814.0,377.916,0.0,0.0,123493.0,370.944,788927000.0,761533.0,2369.755,2.287,1615583.0,4.853,0.204,4.9,tests performed,544479578.0,251236275.0,213208946.0,90260412.0,260860.0,681470.0,164.0,75.67,64.22,27.19,2053.0,177580.0,0.053,56.02,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,1040211.4,16.86,30.76,3124.55482265126
USA,North America,United States,2022-01-31,75097547.0,542228.0,450888.286,890304.0,2670.0,2563.571,225575.688,1628.728,1354.364,2674.268,8.02,7.7,0.66,22909.0,68.813,124054.0,372.63,0.0,0.0,119865.0,360.047,790168884.0,1241884.0,2373.485,3.73,1576763.0,4.736,0.196,5.1,tests performed,545096293.0,251397479.0,213365528.0,90556970.0,616715.0,658161.0,164.18,75.72,64.27,27.28,1982.0,171195.0,0.052,56.02,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2022-02-01,75422928.0,325381.0,426923.571,893641.0,3337.0,2585.714,226553.058,977.369,1282.38,2684.291,10.024,7.767,0.63,22670.0,68.095,120532.0,362.05,0.0,0.0,115569.0,347.143,791935613.0,1766729.0,2378.792,5.307,1558705.0,4.682,0.184,5.4,tests performed,545690967.0,251547921.0,213522834.0,90840675.0,594674.0,630711.0,164.36,75.77,64.31,27.36,1900.0,163224.0,0.049,58.8,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2022-02-02,75752432.0,329504.0,384851.857,897220.0,3579.0,2550.571,227542.812,989.754,1156.006,2695.042,10.75,7.661,0.61,21913.0,65.822,117188.0,352.006,0.0,0.0,111225.0,334.094,793821021.0,1885408.0,2384.455,5.663,1535801.0,4.613,0.171,5.8,tests performed,546247349.0,251692905.0,213674888.0,91098132.0,556382.0,599663.0,164.53,75.81,64.36,27.44,1806.0,155006.0,0.047,58.8,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2022-02-03,76027226.0,274794.0,351784.571,899641.0,2421.0,2532.857,228368.229,825.418,1056.68,2702.314,7.272,7.608,0.61,21330.0,64.07,112677.0,338.456,0.0,0.0,107006.0,321.421,795416557.0,1595536.0,2389.248,4.793,1476724.0,4.436,0.162,6.2,tests performed,546752603.0,251822137.0,213812792.0,91333822.0,505254.0,561481.0,164.68,75.85,64.4,27.51,1691.0,144797.0,0.044,58.8,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2022-02-04,76382168.0,354942.0,314771.286,903755.0,4114.0,2535.286,229434.393,1066.164,945.5,2714.671,12.358,7.615,0.61,20576.0,61.806,107688.0,323.47,0.0,0.0,101805.0,305.799,796894344.0,1477787.0,2393.687,4.439,1421387.0,4.27,0.152,6.6,tests performed,547393147.0,251976707.0,213994482.0,91634633.0,640544.0,519528.0,164.87,75.89,64.45,27.6,1565.0,133770.0,0.04,58.8,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2022-02-05,76468574.0,86406.0,301598.286,904629.0,874.0,2494.286,229693.937,259.544,905.932,2717.297,2.625,7.492,0.6,19642.0,59.0,101694.0,305.465,0.0,0.0,97293.0,292.246,798010633.0,1116289.0,2397.04,3.353,1406452.0,4.225,0.144,6.9,tests performed,547822499.0,252086273.0,214125322.0,91821374.0,429352.0,514826.0,165.0,75.93,64.49,27.66,1551.0,131873.0,0.04,58.8,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2022-02-06,76552039.0,83465.0,285245.714,905082.0,453.0,2492.571,229944.646,250.71,856.812,2718.657,1.361,7.487,0.59,19280.0,57.913,99087.0,297.634,0.0,0.0,94034.0,282.456,798642327.0,631694.0,2398.937,1.897,1387904.0,4.169,0.139,7.2,tests performed,548031034.0,252145600.0,214184860.0,91910128.0,208535.0,507351.0,165.07,75.95,64.51,27.68,1528.0,129904.0,0.039,58.8,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,1054950.1,16.93,23.79,3168.82647374507
USA,North America,United States,2022-02-07,76898435.0,346396.0,257269.714,908181.0,3099.0,2553.857,230985.14,1040.494,772.779,2727.966,9.309,7.671,0.58,18979.0,57.009,97280.0,292.207,0.0,0.0,90618.0,272.196,799888921.0,1246594.0,2402.682,3.744,1388577.0,4.171,0.131,7.6,tests performed,548501493.0,252273446.0,214314657.0,92119320.0,470459.0,486457.0,165.21,75.98,64.55,27.75,1465.0,125138.0,0.038,58.8,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2022-02-08,77112701.0,214266.0,241396.143,911177.0,2996.0,2505.143,231628.746,643.606,725.098,2736.965,8.999,7.525,0.57,18351.0,55.122,93609.0,281.18,0.0,0.0,86367.0,259.427,801530036.0,1641115.0,2407.611,4.93,1370632.0,4.117,0.122,8.2,tests performed,548990399.0,252399206.0,214457980.0,92335046.0,488906.0,471347.0,165.35,76.02,64.59,27.81,1420.0,121612.0,0.037,58.8,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2022-02-09,77301101.0,188400.0,221238.429,914617.0,3440.0,2485.286,232194.656,565.91,664.549,2747.298,10.333,7.465,0.55,17719.0,53.224,90123.0,270.709,0.0,0.0,82451.0,247.664,803085934.0,1555898.0,2412.285,4.674,1323559.0,3.976,0.114,8.8,tests performed,549488769.0,252529442.0,214601019.0,92556503.0,498370.0,463060.0,165.5,76.06,64.64,27.88,1395.0,119505.0,0.036,58.8,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2022-02-10,77472375.0,171274.0,206449.857,917869.0,3252.0,2604.0,232709.123,514.468,620.128,2757.067,9.768,7.822,0.55,17049.0,51.211,86057.0,258.495,0.0,0.0,78756.0,236.565,804549978.0,1464044.0,2416.682,4.398,1304774.0,3.919,0.106,9.4,tests performed,549983300.0,252657272.0,214738404.0,92781617.0,494531.0,461528.0,165.65,76.1,64.68,27.95,1390.0,119305.0,0.036,58.8,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2022-02-11,77681697.0,209322.0,185647.0,920564.0,2695.0,2401.286,233337.878,628.755,557.641,2765.162,8.095,7.213,0.55,16133.0,48.46,81534.0,244.909,0.0,0.0,75993.0,228.265,805950901.0,1400923.0,2420.89,4.208,1293794.0,3.886,0.099,10.1,tests performed,550591499.0,252809124.0,214909443.0,93061743.0,608199.0,456907.0,165.84,76.15,64.73,28.03,1376.0,118917.0,0.036,58.8,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2022-02-12,77733559.0,51862.0,180712.143,921373.0,809.0,2392.0,233493.66,155.781,542.818,2767.592,2.43,7.185,0.55,15445.0,46.393,76857.0,230.861,0.0,0.0,72928.0,219.059,806836193.0,885292.0,2423.55,2.659,1260794.0,3.787,0.094,10.6,tests performed,550931562.0,252900943.0,215010190.0,93206592.0,340063.0,444152.0,165.94,76.17,64.76,28.07,1338.0,116381.0,0.035,58.8,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2022-02-13,77791871.0,58312.0,177118.857,921934.0,561.0,2407.429,233668.815,175.156,532.024,2769.277,1.685,7.231,0.54,14899.0,44.753,74367.0,223.381,0.0,0.0,69711.0,209.396,807334548.0,498355.0,2425.047,1.497,1241746.0,3.73,0.09,11.1,tests performed,551082024.0,252944772.0,215055502.0,93266440.0,150462.0,435856.0,165.98,76.19,64.77,28.09,1313.0,114167.0,0.034,58.8,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,1064066.0,16.91,14.68,3196.20853214955
USA,North America,United States,2022-02-14,77962053.0,170182.0,151945.429,925140.0,3206.0,2422.714,234180.003,511.187,456.409,2778.907,9.63,7.277,0.53,14404.0,43.266,72121.0,216.635,0.0,0.0,66543.0,199.88,808315020.0,980472.0,2427.992,2.945,1203728.0,3.616,0.084,11.9,tests performed,551414938.0,253033520.0,215150986.0,93411267.0,332914.0,416206.0,166.08,76.21,64.8,28.14,1254.0,108582.0,0.033,58.8,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2022-02-15,78073228.0,111175.0,137218.143,927748.0,2608.0,2367.286,234513.947,333.944,412.172,2786.741,7.834,7.111,0.52,13827.0,41.533,68741.0,206.482,0.0,0.0,62791.0,188.61,809871822.0,1556802.0,2432.668,4.676,1191684.0,3.58,0.077,13.0,tests performed,551806751.0,253134387.0,215264275.0,93583977.0,391813.0,402336.0,166.2,76.24,64.84,28.19,1212.0,105026.0,0.032,58.8,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2022-02-16,78188066.0,114838.0,126709.286,930937.0,3189.0,2331.429,234858.894,344.947,380.605,2796.32,9.579,7.003,0.52,13154.0,39.512,65246.0,195.984,0.0,0.0,59338.0,178.238,811503719.0,1631897.0,2437.57,4.902,1202541.0,3.612,0.072,13.9,tests performed,552209071.0,253237386.0,215378485.0,93764369.0,402320.0,388615.0,166.32,76.27,64.87,28.24,1170.0,101135.0,0.03,58.8,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2022-02-17,78289765.0,101699.0,116770.0,933843.0,2906.0,2282.0,235164.374,305.48,350.75,2805.049,8.729,6.855,0.53,12552.0,37.703,61873.0,185.852,0.0,0.0,56175.0,168.737,813012975.0,1509256.0,2442.103,4.533,1209000.0,3.632,0.067,14.9,tests performed,552605006.0,253336857.0,215485705.0,93947691.0,395935.0,374529.0,166.44,76.3,64.9,28.3,1128.0,97084.0,0.029,58.8,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2022-02-18,78434942.0,145177.0,107606.429,936333.0,2490.0,2252.714,235600.452,436.078,323.225,2812.528,7.479,6.767,0.54,11923.0,35.814,58686.0,176.279,0.0,0.0,53023.0,159.269,814374534.0,1361559.0,2446.193,4.09,1203376.0,3.615,0.063,15.9,tests performed,553117289.0,253462271.0,215625101.0,94187469.0,512283.0,360827.0,166.6,76.34,64.95,28.37,1087.0,93307.0,0.028,58.8,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2022-02-19,78466349.0,31407.0,104684.286,936986.0,653.0,2230.429,235694.792,94.339,314.447,2814.49,1.961,6.7,0.55,11238.0,33.756,54817.0,164.658,0.0,0.0,49964.0,150.08,815266620.0,892086.0,2448.873,2.68,1204347.0,3.618,0.059,16.9,tests performed,553392262.0,253537523.0,215701544.0,94307661.0,274973.0,351529.0,166.68,76.36,64.97,28.41,1059.0,90940.0,0.027,58.8,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2022-02-20,78489350.0,23001.0,99639.857,937419.0,433.0,2212.143,235763.881,69.09,299.295,2815.79,1.301,6.645,0.54,10778.0,32.375,52978.0,159.134,0.0,0.0,47670.0,143.19,815723195.0,456575.0,2450.244,1.371,1198378.0,3.6,0.057,17.5,tests performed,553541989.0,253580197.0,215742533.0,94371822.0,149727.0,351424.0,166.73,76.38,64.98,28.42,1058.0,90775.0,0.027,58.8,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,1065799.1,16.77,2.81,3201.41436431322
